Word,Category,Starting_Letter,Length,Is_Compound,Component_Count
منفعت‌طلب,Noun/Adjective/Misc,م,9,1,2
منفعت‌طلبی,Noun/Adjective/Misc,م,10,1,2
منفعت‌پرست,Noun/Adjective/Misc,م,10,1,2
منفعت‌پرستی,Noun/Adjective/Misc,م,11,1,2
منفعت‌گرا,Noun/Adjective/Misc,م,9,1,2
منفعل‌کننده,Noun/Adjective/Misc,م,11,1,2
منفی‌باف,Noun/Adjective/Misc,م,8,1,2
منفی‌بافی,Noun/Adjective/Misc,م,9,1,2
منفی‌ساز,Noun/Adjective/Misc,م,8,1,2
منفی‌گرایانه,Noun/Adjective/Misc,م,12,1,2
منقبض‌شده,Noun/Adjective/Misc,م,9,1,2
منقرض‌شده,Noun/Adjective/Misc,م,9,1,2
منقطع‌النسل,Noun/Adjective/Misc,م,11,1,2
منهدم‌کننده,Noun/Adjective/Misc,م,11,1,2
منگوله‌دار,Noun/Adjective/Misc,م,10,1,2
من‌بعد,Noun/Adjective/Misc,م,6,1,2
من‌جمله,Noun/Adjective/Misc,م,7,1,2
من‌درآوردی,Noun/Adjective/Misc,م,10,1,2
من‌من,Noun/Adjective/Misc,م,5,1,2
من‌من‌کنان,Noun/Adjective/Misc,م,10,1,3
مهارت‌آموزی,Noun/Adjective/Misc,م,11,1,2
مهارت‌یابی,Noun/Adjective/Misc,م,10,1,2
مهارت‌یافته,Noun/Adjective/Misc,م,11,1,2
مهدی‌آباد,Noun/Adjective/Misc,م,9,1,2
مهدی‌شهر,Noun/Adjective/Misc,م,8,1,2
مهران‌رود,Noun/Adjective/Misc,م,9,1,2
مهره‌دار,Noun/Adjective/Misc,م,8,1,2
مهلت‌دار,Noun/Adjective/Misc,م,8,1,2
مهمات‌سازی,Noun/Adjective/Misc,م,10,1,2
مهمانخانه‌دار,Noun/Adjective/Misc,م,13,1,2
مهمان‌خانه,Noun/Adjective/Misc,م,10,1,2
مهمان‌دار,Noun/Adjective/Misc,م,9,1,2
مهمان‌داری,Noun/Adjective/Misc,م,10,1,2
مهمان‌دوست,Noun/Adjective/Misc,م,10,1,2
مهمان‌دوستی,Noun/Adjective/Misc,م,11,1,2
مهمان‌سرا,Noun/Adjective/Misc,م,9,1,2
مهمان‌نواز,Noun/Adjective/Misc,م,10,1,2
مهمان‌نوازی,Noun/Adjective/Misc,م,11,1,2
مهمان‌پذیر,Noun/Adjective/Misc,م,10,1,2
مهمان‌پذیری,Noun/Adjective/Misc,م,11,1,2
مهمان‌پرست,Noun/Adjective/Misc,م,10,1,2
مهمان‌پرستی,Noun/Adjective/Misc,م,11,1,2
مهمل‌گو,Noun/Adjective/Misc,م,7,1,2
مهم‌سازی,Noun/Adjective/Misc,م,8,1,2
مه‌آلود,Noun/Adjective/Misc,م,7,1,2
مه‌بانگ,Noun/Adjective/Misc,م,7,1,2
مه‌لقا,Noun/Adjective/Misc,م,6,1,2
مه‌پاره,Noun/Adjective/Misc,م,7,1,2
مواجه‌شدن,Noun/Adjective/Misc,م,9,1,2
موازنه‌شده,Noun/Adjective/Misc,م,10,1,2
موازی‌سازی,Noun/Adjective/Misc,م,10,1,2
موافقت‌آمیز,Noun/Adjective/Misc,م,11,1,2
موافقت‌نامه,Noun/Adjective/Misc,م,11,1,2
موافقت‌کردن,Noun/Adjective/Misc,م,11,1,2
موبه‌مو,Noun/Adjective/Misc,م,7,1,2
موتورسیکلت‌ران,Noun/Adjective/Misc,م,14,1,2
موتورسیکلت‌ساز,Noun/Adjective/Misc,م,14,1,2
موتورسیکلت‌سازی,Noun/Adjective/Misc,م,15,1,2
موتورسیکلت‌سوار,Noun/Adjective/Misc,م,15,1,2
موج‌آفرین,Noun/Adjective/Misc,م,9,1,2
موج‌خیز,Noun/Adjective/Misc,م,7,1,2
موج‌دار,Noun/Adjective/Misc,م,7,1,2
موج‌زن,Noun/Adjective/Misc,م,6,1,2
موج‌سوار,Noun/Adjective/Misc,م,8,1,2
موج‌سواری,Noun/Adjective/Misc,م,9,1,2
موج‌شکن,Noun/Adjective/Misc,م,7,1,2
مودت‌آمیز,Noun/Adjective/Misc,م,9,1,2
مورداندازه‌گیری,Noun/Adjective/Misc,م,15,1,2
مورچه‌خوار,Noun/Adjective/Misc,م,10,1,2
مورچه‌خورت,Noun/Adjective/Misc,م,10,1,2
موزاییک‌سازی,Noun/Adjective/Misc,م,12,1,2
موزاییک‌کاری,Noun/Adjective/Misc,م,12,1,2
موزه‌دار,Noun/Adjective/Misc,م,8,1,2
موزون‌سازی,Noun/Adjective/Misc,م,10,1,2
موسیقی‌دان,Noun/Adjective/Misc,م,10,1,2
موسی‌الرضا,Noun/Adjective/Misc,م,10,1,2
موس‌موس,Noun/Adjective/Misc,م,7,1,2
موشک‌انداز,Noun/Adjective/Misc,م,10,1,2
موشک‌باران,Noun/Adjective/Misc,م,10,1,2
موشک‌سازی,Noun/Adjective/Misc,م,9,1,2
موشک‌پرانی,Noun/Adjective/Misc,م,10,1,2
موش‌خرما,Noun/Adjective/Misc,م,8,1,2
موش‌مرده,Noun/Adjective/Misc,م,8,1,2
موش‌مردگی,Noun/Adjective/Misc,م,9,1,2
موضع‌گیری,Noun/Adjective/Misc,م,9,1,2
موضوع‌پردازی,Noun/Adjective/Misc,م,12,1,2
موعظه‌گر,Noun/Adjective/Misc,م,8,1,2
موفقیت‌آمیز,Noun/Adjective/Misc,م,11,1,2
موقعیت‌سازی,Noun/Adjective/Misc,م,11,1,2
موقعیت‌شناس,Noun/Adjective/Misc,م,11,1,2
موقعیت‌شناسی,Noun/Adjective/Misc,م,12,1,2
موقعیت‌یاب,Noun/Adjective/Misc,م,10,1,2
موقع‌شناس,Noun/Adjective/Misc,م,9,1,2
موقع‌شناسی,Noun/Adjective/Misc,م,10,1,2
موقوف‌المعانی,Noun/Adjective/Misc,م,13,1,2
مولتی‌مدیا,Noun/Adjective/Misc,م,10,1,2
مولتی‌ویتامین,Noun/Adjective/Misc,م,13,1,2
مولودی‌خوانی,Noun/Adjective/Misc,م,12,1,2
مولوی‌شناس,Noun/Adjective/Misc,م,10,1,2
مولوی‌پژوهی,Noun/Adjective/Misc,م,11,1,2
مولی‌الموحدین,Noun/Adjective/Misc,م,13,1,2
مومن‌آباد,Noun/Adjective/Misc,م,9,1,2
مومیایی‌شده,Noun/Adjective/Misc,م,11,1,2
موم‌اندود,Noun/Adjective/Misc,م,9,1,2
موم‌ساز,Noun/Adjective/Misc,م,7,1,2
مونته‌نگرو,Noun/Adjective/Misc,م,10,1,2
مونت‌کارلو,Noun/Adjective/Misc,م,10,1,2
موکت‌بافی,Noun/Adjective/Misc,م,9,1,2
مویه‌کن,Noun/Adjective/Misc,م,7,1,2
مویه‌گر,Noun/Adjective/Misc,م,7,1,2
مچ‌گیری,Noun/Adjective/Misc,م,7,1,2
مژه‌دار,Noun/Adjective/Misc,م,7,1,2
مژک‌دار,Noun/Adjective/Misc,م,7,1,2
مکاشفه‌آمیز,Noun/Adjective/Misc,م,11,1,2
مکان‌سنجی,Noun/Adjective/Misc,م,9,1,2
مکان‌شناسی,Noun/Adjective/Misc,م,10,1,2
مکان‌نما,Noun/Adjective/Misc,م,8,1,2
مکان‌یاب,Noun/Adjective/Misc,م,8,1,2
مکان‌یابی,Noun/Adjective/Misc,م,9,1,2
مکتب‌خانه,Noun/Adjective/Misc,م,9,1,2
مکتب‌شناسی,Noun/Adjective/Misc,م,10,1,2
مکرمت‌آمیز,Noun/Adjective/Misc,م,10,1,2
مکرمه‌بافی,Noun/Adjective/Misc,م,10,1,2
مکرومه‌بافی,Noun/Adjective/Misc,م,11,1,2
مک‌دونالد,Noun/Adjective/Misc,م,9,1,2
مک‌کین,Noun/Adjective/Misc,م,6,1,2
مگس‌خوار,Noun/Adjective/Misc,م,8,1,2
مگس‌پرانی,Noun/Adjective/Misc,م,9,1,2
مگس‌کش,Noun/Adjective/Misc,م,6,1,2
میانجی‌گری,Noun/Adjective/Misc,م,10,1,2
میانه‌احوال,Noun/Adjective/Misc,م,11,1,2
میانه‌رو,Noun/Adjective/Misc,م,8,1,2
میانه‌روی,Noun/Adjective/Misc,م,9,1,2
میانگین‌گیری,Noun/Adjective/Misc,م,12,1,2
میان‌بر,Noun/Adjective/Misc,م,7,1,2
میان‌تهی,Noun/Adjective/Misc,م,8,1,2
میان‌دار,Noun/Adjective/Misc,م,8,1,2
میان‌داری,Noun/Adjective/Misc,م,9,1,2
میان‌دوره,Noun/Adjective/Misc,م,9,1,2
میان‌دوره‌ای,Noun/Adjective/Misc,م,12,1,3
میان‌دورود,Noun/Adjective/Misc,م,10,1,2
میان‌رشته‌ای,Noun/Adjective/Misc,م,12,1,3
میان‌رود,Noun/Adjective/Misc,م,8,1,2
میان‌سال,Noun/Adjective/Misc,م,8,1,2
میان‌سالی,Noun/Adjective/Misc,م,9,1,2
میان‌مایه,Noun/Adjective/Misc,م,9,1,2
میان‌مایگی,Noun/Adjective/Misc,م,10,1,2
میان‌مدت,Noun/Adjective/Misc,م,8,1,2
میان‌وند,Noun/Adjective/Misc,م,8,1,2
میان‌گذر,Noun/Adjective/Misc,م,8,1,2
میخ‌کش,Noun/Adjective/Misc,م,6,1,2
میخ‌کوب,Noun/Adjective/Misc,م,7,1,2
میدان‌دار,Noun/Adjective/Misc,م,9,1,2
میراث‌خوار,Noun/Adjective/Misc,م,10,1,2
میله‌دار,Noun/Adjective/Misc,م,8,1,2
میلیون‌تا,Noun/Adjective/Misc,م,9,1,2
میلیون‌گانه,Noun/Adjective/Misc,م,11,1,2
میلی‌آمپر,Noun/Adjective/Misc,م,9,1,2
میلی‌ثانیه,Noun/Adjective/Misc,م,10,1,2
میلی‌لیتر,Noun/Adjective/Misc,م,9,1,2
میلی‌متر,Noun/Adjective/Misc,م,8,1,2
میلی‌متری,Noun/Adjective/Misc,م,9,1,2
میلی‌گرم,Noun/Adjective/Misc,م,8,1,2
میل‌لنگ,Noun/Adjective/Misc,م,7,1,2
میل‌گرد,Noun/Adjective/Misc,م,7,1,2
میل‌گیری,Noun/Adjective/Misc,م,8,1,2
میمون‌باز,Noun/Adjective/Misc,م,9,1,2
مینه‌سوتا,Noun/Adjective/Misc,م,9,1,2
مینی‌بوس,Noun/Adjective/Misc,م,8,1,2
مینی‌بوس‌رانی,Noun/Adjective/Misc,م,13,1,3
مینی‌سیتی,Noun/Adjective/Misc,م,9,1,2
مینی‌ژوپ,Noun/Adjective/Misc,م,8,1,2
مین‌گذاری,Noun/Adjective/Misc,م,9,1,2
مین‌یاب,Noun/Adjective/Misc,م,7,1,2
میهمان‌خانه,Noun/Adjective/Misc,م,11,1,2
میهمان‌دار,Noun/Adjective/Misc,م,10,1,2
میهمان‌داری,Noun/Adjective/Misc,م,11,1,2
میهمان‌دوست,Noun/Adjective/Misc,م,11,1,2
میهمان‌نواز,Noun/Adjective/Misc,م,11,1,2
میهمان‌نوازی,Noun/Adjective/Misc,م,12,1,2
میهمان‌پذیری,Noun/Adjective/Misc,م,12,1,2
میهن‌خواه,Noun/Adjective/Misc,م,9,1,2
میهن‌خواهی,Noun/Adjective/Misc,م,10,1,2
میهن‌دوست,Noun/Adjective/Misc,م,9,1,2
میهن‌دوستی,Noun/Adjective/Misc,م,10,1,2
میهن‌پرست,Noun/Adjective/Misc,م,9,1,2
میهن‌پرستانه,Noun/Adjective/Misc,م,12,1,2
میهن‌پرستی,Noun/Adjective/Misc,م,10,1,2
میوه‌ای,Noun/Adjective/Misc,م,7,1,2
میوه‌جات,Noun/Adjective/Misc,م,8,1,2
میوه‌خوار,Noun/Adjective/Misc,م,9,1,2
میوه‌خور,Noun/Adjective/Misc,م,8,1,2
میوه‌خوری,Noun/Adjective/Misc,م,9,1,2
میوه‌دار,Noun/Adjective/Misc,م,8,1,2
میوه‌فروش,Noun/Adjective/Misc,م,9,1,2
میوه‌چین,Noun/Adjective/Misc,م,8,1,2
میوه‌چینی,Noun/Adjective/Misc,م,9,1,2
میکرب‌شناس,Noun/Adjective/Misc,م,10,1,2
میکرب‌شناسی,Noun/Adjective/Misc,م,11,1,2
میکروب‌زدایی,Noun/Adjective/Misc,م,12,1,2
میکروب‌شناس,Noun/Adjective/Misc,م,11,1,2
میکروب‌شناسی,Noun/Adjective/Misc,م,12,1,2
میکروب‌کشی,Noun/Adjective/Misc,م,10,1,2
میکل‌آنژ,Noun/Adjective/Misc,م,8,1,2
می‌توان,Noun/Adjective/Misc,م,7,1,2
می‌خانه,Noun/Adjective/Misc,م,7,1,2
می‌خوار,Noun/Adjective/Misc,م,7,1,2
می‌خواره,Noun/Adjective/Misc,م,8,1,2
می‌خوارگی,Noun/Adjective/Misc,م,9,1,2
می‌سی‌سی‌پی,Noun/Adjective/Misc,م,11,1,4
می‌شمرده‌است,Noun/Adjective/Misc,م,12,1,3
می‌فروش,Noun/Adjective/Misc,م,7,1,2
می‌گسار,Noun/Adjective/Misc,م,7,1,2
می‌گساری,Noun/Adjective/Misc,م,8,1,2
مأذن‌زاده,Noun/Adjective/Misc,م,9,1,2
ماده‌گرایی,Noun/Adjective/Misc,م,10,1,2
ماشاء‌الله,Noun/Adjective/Misc,م,10,1,2
مالکوم‌ایکس,Noun/Adjective/Misc,م,11,1,2
ماهی‌قرمز,Noun/Adjective/Misc,م,9,1,2
متر‌مربع,Noun/Adjective/Misc,م,8,1,2
مثبت‌اندیشی,Noun/Adjective/Misc,م,11,1,2
مثبت‌بینی,Noun/Adjective/Misc,م,9,1,2
مثنوی‌سرایی,Noun/Adjective/Misc,م,11,1,2
مجمع‌الشعرا,Noun/Adjective/Misc,م,11,1,2
مجموعه‌ساز,Noun/Adjective/Misc,م,10,1,2
مجوس‌زاده,Noun/Adjective/Misc,م,9,1,2
محافظه‌کاری,Noun/Adjective/Misc,م,11,1,2
محصول‌گرایی,Noun/Adjective/Misc,م,11,1,2
محکوم‌علیه,Noun/Adjective/Misc,م,10,1,2
مخاطب‌سازی,Noun/Adjective/Misc,م,10,1,2
مخروط‌دار,Noun/Adjective/Misc,م,9,1,2
مداخله‌گری,Noun/Adjective/Misc,م,10,1,2
مدال‌آوری,Noun/Adjective/Misc,م,9,1,2
مدت‌زمان,Noun/Adjective/Misc,م,8,1,2
مدل‌برداری,Noun/Adjective/Misc,م,10,1,2
مروان‌بن‌حکم,Noun/Adjective/Misc,م,12,1,3
مزخرف‌نویسی,Noun/Adjective/Misc,م,11,1,2
مزه‌مزه,Noun/Adjective/Misc,م,7,1,2
مسافت‌سنج,Noun/Adjective/Misc,م,9,1,2
مسلح‌کننده,Noun/Adjective/Misc,م,10,1,2
مشتری‌مداری,Noun/Adjective/Misc,م,11,1,2
مشروعیت‌زدایی,Noun/Adjective/Misc,م,13,1,2
مشکل‌تراشی,Noun/Adjective/Misc,م,10,1,2
مصلحت‌سنجی,Noun/Adjective/Misc,م,10,1,2
مطلق‌گرائی,Noun/Adjective/Misc,م,10,1,2
معراج‌الشهدا,Noun/Adjective/Misc,م,12,1,2
معنی‌بخشی,Noun/Adjective/Misc,م,9,1,2
مغرب‌زمین,Noun/Adjective/Misc,م,9,1,2
مغیره‌بن‌شعبه,Noun/Adjective/Misc,م,13,1,3
مقایسه‌کننده,Noun/Adjective/Misc,م,12,1,2
مقدس‌نمایی,Noun/Adjective/Misc,م,10,1,2
ملوک‌تاج,Noun/Adjective/Misc,م,8,1,2
منبع‌دهی,Noun/Adjective/Misc,م,8,1,2
منبع‌نویسی,Noun/Adjective/Misc,م,10,1,2
منتجب‌نی,Noun/Adjective/Misc,م,8,1,2
منتخب‌الاثر,Noun/Adjective/Misc,م,11,1,2
منتخب‌التواریخ,Noun/Adjective/Misc,م,14,1,2
منطقه‌البروج,Noun/Adjective/Misc,م,12,1,2
منطقه‌ای,Noun/Adjective/Misc,م,8,1,2
منظره‌سازی,Noun/Adjective/Misc,م,10,1,2
مهم‌ترین,Noun/Adjective/Misc,م,8,1,2
موضوع‌بندی,Noun/Adjective/Misc,م,10,1,2
موهوم‌پرستی,Noun/Adjective/Misc,م,11,1,2
مکزیکو‌سیتی,Noun/Adjective/Misc,م,11,1,2
مکه‌کولا,Noun/Adjective/Misc,م,8,1,2
میان‌ترم,Noun/Adjective/Misc,م,8,1,2
میان‌سالگی,Noun/Adjective/Misc,م,10,1,2
میثاق‌نامه,Noun/Adjective/Misc,م,10,1,2
میدان‌داری,Noun/Adjective/Misc,م,10,1,2
میزان‌الحکمه,Noun/Adjective/Misc,م,12,1,2
میلیون‌ها,Noun/Adjective/Misc,م,9,1,2
میلی‌میکرون,Noun/Adjective/Misc,م,11,1,2
میوه‌دهی,Noun/Adjective/Misc,م,8,1,2
مال‌اندیشانه,Noun/Adjective/Misc,م,12,1,2
مال‌اندیش,Noun/Adjective/Misc,م,9,1,2
مال‌اندیشی,Noun/Adjective/Misc,م,10,1,2
مات‌زده,Noun/Adjective/Misc,م,7,1,2
ماتم‌پرسی,Noun/Adjective/Misc,م,9,1,2
ماتم‌داری,Noun/Adjective/Misc,م,9,1,2
ماتم‌زا,Noun/Adjective/Misc,م,7,1,2
مات‌ومبهوت,Noun/Adjective/Misc,م,10,1,2
مادام‌الحیات,Noun/Adjective/Misc,م,12,1,2
مادربه‌خطا,Noun/Adjective/Misc,م,10,1,2
ماده‌گرا,Noun/Adjective/Misc,م,8,1,2
ماکت‌سازی,Noun/Adjective/Misc,م,9,1,2
مال‌دوست,Noun/Adjective/Misc,م,8,1,2
مالک‌سالاری,Noun/Adjective/Misc,م,11,1,2
ماه‌زده,Noun/Adjective/Misc,م,7,1,2
مایه‌دست,Noun/Adjective/Misc,م,8,1,2
مایه‌سوز,Noun/Adjective/Misc,م,8,1,2
مایه‌ور,Noun/Adjective/Misc,م,7,1,2
ماء‌الشعیر,Noun/Adjective/Misc,م,10,1,2
مبادی‌آداب,Noun/Adjective/Misc,م,10,1,2
مبارک‌پی,Noun/Adjective/Misc,م,8,1,2
متفق‌الرای,Noun/Adjective/Misc,م,10,1,2
متفق‌الکلمه,Noun/Adjective/Misc,م,11,1,2
متلون‌المزاج,Noun/Adjective/Misc,م,12,1,2
مجامله‌گر,Noun/Adjective/Misc,م,9,1,2
مجله‌مد,Noun/Adjective/Misc,م,7,1,2
مجنون‌وار,Noun/Adjective/Misc,م,9,1,2
مجهول‌الحال,Noun/Adjective/Misc,م,11,1,2
محال‌اندیش,Noun/Adjective/Misc,م,10,1,2
محبت‌خانه,Noun/Adjective/Misc,م,9,1,2
محتاج‌الیه,Noun/Adjective/Misc,م,10,1,2
محرومیت‌زا,Noun/Adjective/Misc,م,10,1,2
محرومیت‌زایی,Noun/Adjective/Misc,م,12,1,2
محصول‌برداری,Noun/Adjective/Misc,م,12,1,2
محفل‌آرا,Noun/Adjective/Misc,م,8,1,2
محک‌پذیر,Noun/Adjective/Misc,م,8,1,2
محمل‌نشین,Noun/Adjective/Misc,م,9,1,2
محنت‌آباد,Noun/Adjective/Misc,م,9,1,2
محنت‌پذیر,Noun/Adjective/Misc,م,9,1,2
محنت‌پذیری,Noun/Adjective/Misc,م,10,1,2
محنت‌زا,Noun/Adjective/Misc,م,7,1,2
محنت‌کش,Noun/Adjective/Misc,م,7,1,2
مخالف‌خوان,Noun/Adjective/Misc,م,10,1,2
مخالف‌خوانی,Noun/Adjective/Misc,م,11,1,2
مخفی‌گاه,Noun/Adjective/Misc,م,8,1,2
مداهنه‌گر,Noun/Adjective/Misc,م,9,1,2
مدح‌خوان,Noun/Adjective/Misc,م,8,1,2
مدح‌گو,Noun/Adjective/Misc,م,6,1,2
مدل‌ساز,Noun/Adjective/Misc,م,7,1,2
مدون‌سازی,Noun/Adjective/Misc,م,9,1,2
مذلت‌بار,Noun/Adjective/Misc,م,8,1,2
مرحمت‌آمیز,Noun/Adjective/Misc,م,10,1,2
مرده‌خوار,Noun/Adjective/Misc,م,9,1,2
مرده‌دل,Noun/Adjective/Misc,م,7,1,2
مرده‌ریگ,Noun/Adjective/Misc,م,8,1,2
مرده‌شوخانه,Noun/Adjective/Misc,م,11,1,2
مرغ‌حق,Noun/Adjective/Misc,م,6,1,2
مرغ‌مسیحا,Noun/Adjective/Misc,م,9,1,2
مرکب‌دان,Noun/Adjective/Misc,م,8,1,2
مرگ‌آفرین,Noun/Adjective/Misc,م,9,1,2
مرهم‌رسان,Noun/Adjective/Misc,م,9,1,2
مریض‌داری,Noun/Adjective/Misc,م,9,1,2
مزه‌دار,Noun/Adjective/Misc,م,7,1,2
مژده‌رسان,Noun/Adjective/Misc,م,9,1,2
مسئله‌آموز,Noun/Adjective/Misc,م,10,1,2
مسالمت‌جویی,Noun/Adjective/Misc,م,11,1,2
مساوات‌طلب,Noun/Adjective/Misc,م,10,1,2
مستی‌بخش,Noun/Adjective/Misc,م,8,1,2
مسرت‌آمیز,Noun/Adjective/Misc,م,9,1,2
مسرت‌انگیز,Noun/Adjective/Misc,م,10,1,2
مسرت‌زا,Noun/Adjective/Misc,م,7,1,2
مسکنت‌آمیز,Noun/Adjective/Misc,م,10,1,2
مسکنت‌بار,Noun/Adjective/Misc,م,9,1,2
مشرف‌به‌موت,Noun/Adjective/Misc,م,11,1,3
مشروب‌خور,Noun/Adjective/Misc,م,9,1,2
مشعل‌کش,Noun/Adjective/Misc,م,7,1,2
مشک‌فشان,Noun/Adjective/Misc,م,8,1,2
مصالحه‌نامه,Noun/Adjective/Misc,م,11,1,2
مصرف‌زدگی,Noun/Adjective/Misc,م,9,1,2
مصرف‌زده,Noun/Adjective/Misc,م,8,1,2
مصلحت‌بین,Noun/Adjective/Misc,م,9,1,2
مصلحت‌بینی,Noun/Adjective/Misc,م,10,1,2
مصلحت‌جو,Noun/Adjective/Misc,م,8,1,2
مصلحت‌جویی,Noun/Adjective/Misc,م,10,1,2
مصلحت‌دید,Noun/Adjective/Misc,م,9,1,2
مصیبت‌زدگی,Noun/Adjective/Misc,م,10,1,2
مضمون‌پرداز,Noun/Adjective/Misc,م,11,1,2
مضمون‌پردازی,Noun/Adjective/Misc,م,12,1,2
مضی‌ء,Noun/Adjective/Misc,م,5,1,2
مطایبه‌آمیز,Noun/Adjective/Misc,م,11,1,2
مطبعه‌چی,Noun/Adjective/Misc,م,8,1,2
مطلق‌العنان,Noun/Adjective/Misc,م,11,1,2
مظلوم‌کش,Noun/Adjective/Misc,م,8,1,2
مظلوم‌نما,Noun/Adjective/Misc,م,9,1,2
معارف‌پرور,Noun/Adjective/Misc,م,10,1,2
مع‌الاسف,Noun/Adjective/Misc,م,8,1,2
معالجه‌پذیر,Noun/Adjective/Misc,م,11,1,2
معالجه‌ناپذیر,Noun/Adjective/Misc,م,13,1,2
معدلت‌جویانه,Noun/Adjective/Misc,م,12,1,2
معدلت‌گستر,Noun/Adjective/Misc,م,10,1,2
معدن‌شناس,Noun/Adjective/Misc,م,9,1,2
معدن‌شناسی,Noun/Adjective/Misc,م,10,1,2
مع‌ذالک,Noun/Adjective/Misc,م,7,1,2
معذرت‌خواه,Noun/Adjective/Misc,م,10,1,2
معشوقه‌باز,Noun/Adjective/Misc,م,10,1,2
مغالطه‌آمیز,Noun/Adjective/Misc,م,11,1,2
مغلطه‌باز,Noun/Adjective/Misc,م,9,1,2
مغلطه‌وار,Noun/Adjective/Misc,م,9,1,2
مفسده‌آمیز,Noun/Adjective/Misc,م,10,1,2
مفسده‌جو,Noun/Adjective/Misc,م,8,1,2
مفسده‌جویی,Noun/Adjective/Misc,م,10,1,2
مقابله‌به‌مثل,Noun/Adjective/Misc,م,13,1,3
مقاوله‌نامه,Noun/Adjective/Misc,م,11,1,2
مقدس‌ماب,Noun/Adjective/Misc,م,8,1,2
مقدمت‌الجیش,Noun/Adjective/Misc,م,11,1,2
مقرون‌به‌صرفه,Noun/Adjective/Misc,م,13,1,3
ملاحظه‌کار,Noun/Adjective/Misc,م,10,1,2
ملالت‌آور,Noun/Adjective/Misc,م,9,1,2
ملامت‌آمیز,Noun/Adjective/Misc,م,10,1,2
ملامت‌پسند,Noun/Adjective/Misc,م,10,1,2
ملامت‌گو,Noun/Adjective/Misc,م,8,1,2
ملت‌پرستی,Noun/Adjective/Misc,م,9,1,2
ملت‌خواهی,Noun/Adjective/Misc,م,9,1,2
ملک‌دار,Noun/Adjective/Misc,م,7,1,2
من‌حیث‌المجموع,Noun/Adjective/Misc,م,14,1,3
منشی‌گری,Noun/Adjective/Misc,م,8,1,2
منصب‌دار,Noun/Adjective/Misc,م,8,1,2
منیع‌الطبع,Noun/Adjective/Misc,م,10,1,2
مواجب‌بگیر,Noun/Adjective/Misc,م,10,1,2
موزه‌دوز,Noun/Adjective/Misc,م,8,1,2
موسیقی‌نواز,Noun/Adjective/Misc,م,11,1,2
موعظه‌آمیز,Noun/Adjective/Misc,م,10,1,2
موهوم‌پرست,Noun/Adjective/Misc,م,10,1,2
مه‌پیکر,Noun/Adjective/Misc,م,7,1,2
مه‌جبین,Noun/Adjective/Misc,م,7,1,2
مهره‌باز,Noun/Adjective/Misc,م,8,1,2
مهمل‌باف,Noun/Adjective/Misc,م,8,1,2
میان‌بند,Noun/Adjective/Misc,م,8,1,2
میان‌خالی,Noun/Adjective/Misc,م,9,1,2
میانه‌بالا,Noun/Adjective/Misc,م,10,1,2
میراث‌بر,Noun/Adjective/Misc,م,8,1,2
میزان‌الحراره,Noun/Adjective/Misc,م,13,1,2
می‌روم,Noun/Adjective/Misc,م,6,1,2
می‌رویم,Noun/Adjective/Misc,م,7,1,2
می‌رود,Noun/Adjective/Misc,م,6,1,2
می‌روی,Noun/Adjective/Misc,م,6,1,2
می‌روید,Noun/Adjective/Misc,م,7,1,2
می‌روند,Noun/Adjective/Misc,م,7,1,2
ناآرام‌سازی,Noun/Adjective/Misc,ن,11,1,2
نائل‌آمده,Noun/Adjective/Misc,ن,9,1,2
